sym,variant,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,pnl,r_multiple,win,exit_type,holding_hrs,atr_rank_pct,bb_width
ETH-USDT-SWAP,C,2026-06-21 20:00:00+00:00,2026-06-21 21:00:00+00:00,1733.3,1720.143802,1720.66,1758.5799999999997,-124.56061931329188,-1.0408384493670915,0,SL,1,20.0,0.010318970873313512
ETH-USDT-SWAP,C,2026-07-04 14:00:00+00:00,2026-07-04 15:00:00+00:00,1763.16,1774.9200000000003,1757.28,1774.9200000000003,163.89714285714354,2.0,1,TP,1,4.0,0.014033831051684318
ETH-USDT-SWAP,C,2026-07-05 16:00:00+00:00,2026-07-05 22:00:00+00:00,1773.99,1793.93,1764.02,1793.93,178.5280641925778,2.0,1,TP,6,17.0,0.018121013241701258
ETH-USDT-SWAP,C,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,1809.76,1797.4606,1798.0,1833.28,-127.57765612244708,-1.0458673469387658,0,SL,8,10.0,0.025641707934468325
ETH-USDT-SWAP,C,2026-07-18 19:00:00+00:00,2026-07-20 00:00:00+00:00,1856.53,1884.45,1842.57,1884.45,183.92128939828083,2.0,1,TP,29,43.0,0.007955618402453811
SOL-USDT-SWAP,C,2026-05-10 05:00:00+00:00,2026-05-10 08:00:00+00:00,93.28,93.92000000000002,92.96,93.92000000000002,164.9000000000008,2.0,1,TP,3,1.0,0.009285606104927483
SOL-USDT-SWAP,C,2026-05-10 10:00:00+00:00,2026-05-10 11:00:00+00:00,94.26,93.321995,93.35,96.08000000000003,-118.52298868131696,-1.0307747252747175,0,SL,1,7.000000000000001,0.015444267839896303
SOL-USDT-SWAP,C,2026-07-03 19:00:00+00:00,2026-07-04 04:00:00+00:00,82.09,83.41,81.43,83.41,184.95454545454538,2.0,1,TP,9,2.0,0.026658038983589455
SOL-USDT-SWAP,C,2026-07-04 05:00:00+00:00,2026-07-04 09:00:00+00:00,83.45,81.97540000000001,82.0,86.35000000000001,-110.23829241379204,-1.016965517241374,0,SL,4,6.0,0.027549307289573676
SOL-USDT-SWAP,C,2026-07-04 17:00:00+00:00,2026-07-04 19:00:00+00:00,82.19,81.65549600000001,81.68,83.20999999999998,-128.8853524705861,-1.048047058823517,0,SL,2,3.0,0.02502678431597871
LINK-USDT-SWAP,C,2026-07-03 19:00:00+00:00,2026-07-03 20:00:00+00:00,7.905,8.017,7.849,8.017,182.94071428571272,1.9999999999999842,1,TP,1,14.000000000000002,0.030070835569904832
LINK-USDT-SWAP,C,2026-07-04 14:00:00+00:00,2026-07-04 15:00:00+00:00,7.936,7.996,7.906,7.996,168.13600000000025,2.0,1,TP,1,5.0,0.017034347134093956
LINK-USDT-SWAP,C,2026-07-04 16:00:00+00:00,2026-07-05 01:00:00+00:00,8.084,7.9336192,7.936,8.379999999999999,-109.7109267027028,-1.016086486486487,0,SL,9,16.0,0.03796739356466205
LINK-USDT-SWAP,C,2026-07-05 16:00:00+00:00,2026-07-05 21:00:00+00:00,7.962,8.036,7.925,8.036,174.05729729729725,2.0,1,TP,5,1.0,0.023835681873512055
LINK-USDT-SWAP,C,2026-07-10 23:00:00+00:00,2026-07-11 14:00:00+00:00,7.957,8.061,7.905,8.061,181.51769230769386,2.000000000000017,1,TP,15,3.0,0.017193718005232096
LINK-USDT-SWAP,C,2026-07-11 19:00:00+00:00,2026-07-11 21:00:00+00:00,8.098,8.051583800000001,8.054,8.186000000000002,-133.00488699999502,-1.0549136363636127,0,SL,2,6.0,0.020410020769965825
LINK-USDT-SWAP,C,2026-07-18 13:00:00+00:00,2026-07-18 14:00:00+00:00,8.307,8.248524699999999,8.251,8.419000000000002,-126.57841932142956,-1.0442017857142922,0,SL,1,6.0,0.008709443983645771
LINK-USDT-SWAP,C,2026-07-18 20:00:00+00:00,2026-07-19 18:00:00+00:00,8.33,8.2855136,8.288,8.414,-135.5764480000023,-1.0592000000000108,0,SL,22,18.0,0.0063522439526375
AVAX-USDT-SWAP,C,2026-07-02 10:00:00+00:00,2026-07-03 20:00:00+00:00,6.759,6.955000000000002,6.661,6.955000000000002,191.60367346938781,2.0,1,TP,34,14.000000000000002,0.016099496680094475
AVAX-USDT-SWAP,C,2026-07-04 13:00:00+00:00,2026-07-04 15:00:00+00:00,6.88,6.983999999999999,6.828,6.983999999999999,184.0030769230768,2.0,1,TP,2,4.0,0.02719901027844292
AVAX-USDT-SWAP,C,2026-07-04 16:00:00+00:00,2026-07-05 01:00:00+00:00,6.986,6.8769363,6.879,7.2,-111.63099231775679,-1.0192869158878495,0,SL,9,46.0,0.04348621857957976
AVAX-USDT-SWAP,C,2026-07-10 03:00:00+00:00,2026-07-10 14:00:00+00:00,6.785,6.6649999,6.667,7.021000000000001,-110.22898300000008,-1.0169500000000005,0,SL,11,3.0,0.02104707890898066
XRP-USDT-SWAP,C,2026-07-10 10:00:00+00:00,2026-07-10 14:00:00+00:00,1.1152,1.10386874,1.1042,1.1371999999999998,-118.12692040000117,-1.0301145454545508,0,SL,4,9.0,0.026068954046723256
LTC-USDT-SWAP,C,2026-06-13 22:00:00+00:00,2026-06-14 14:00:00+00:00,44.2,43.666896,43.68,45.24000000000001,-115.1784879999993,-1.0251999999999968,0,SL,16,1.0,0.018752912053259078
LTC-USDT-SWAP,C,2026-06-14 21:00:00+00:00,2026-06-14 23:00:00+00:00,44.4,45.15999999999999,44.02,45.15999999999999,185.85894736842087,2.0,1,TP,2,36.0,0.026952274411233983
LTC-USDT-SWAP,C,2026-06-21 08:00:00+00:00,2026-06-21 15:00:00+00:00,44.8,45.519999999999996,44.44,45.519999999999996,184.94666666666666,2.0,1,TP,7,19.0,0.02921910068420762
LTC-USDT-SWAP,C,2026-07-11 07:00:00+00:00,2026-07-11 19:00:00+00:00,44.93,45.330000000000005,44.73,45.330000000000005,172.92200000000037,2.0,1,TP,12,6.0,0.014599907185658382
LTC-USDT-SWAP,C,2026-07-11 20:00:00+00:00,2026-07-11 22:00:00+00:00,45.37,45.066476,45.08,45.949999999999996,-128.03789158620475,-1.0466344827586096,0,SL,2,6.0,0.01694987408831134
LTC-USDT-SWAP,C,2026-07-18 14:00:00+00:00,2026-07-18 15:00:00+00:00,45.76,46.29999999999999,45.49,46.29999999999999,179.54222222222194,2.0,1,TP,1,28.999999999999996,0.026466447464219053
LTC-USDT-SWAP,C,2026-07-22 14:00:00+00:00,2026-07-22 21:00:00+00:00,46.84,47.56000000000002,46.48,47.56000000000002,184.26666666666694,2.0,1,TP,7,6.0,0.022416164309257986
LTC-USDT-SWAP,C,2026-07-26 09:00:00+00:00,2026-07-26 14:00:00+00:00,47.07,46.715981,46.73,47.75000000000001,-124.79693782352774,-1.041232352941169,0,SL,5,16.0,0.024662647440883156
BCH-USDT-SWAP,C,2026-06-27 16:00:00+00:00,2026-06-27 17:00:00+00:00,199.4,197.54072,197.6,203.00000000000003,-119.818024,-1.0329333333333337,0,SL,1,8.0,0.01872383537898013
BCH-USDT-SWAP,C,2026-07-04 15:00:00+00:00,2026-07-05 01:00:00+00:00,230.7,241.09999999999997,225.5,241.09999999999997,194.55615384615385,2.0,1,TP,10,32.0,0.06815169763840931
BCH-USDT-SWAP,C,2026-07-09 06:00:00+00:00,2026-07-10 08:00:00+00:00,237.4,245.00000000000003,233.6,245.00000000000003,192.38315789473685,2.0,1,TP,26,1.0,0.04067827415673064
BCH-USDT-SWAP,C,2026-07-11 10:00:00+00:00,2026-07-11 23:00:00+00:00,246.1,243.82683,243.9,250.49999999999997,-120.01345900000052,-1.0332590909090933,0,SL,13,7.000000000000001,0.0227880645290841
BCH-USDT-SWAP,C,2026-07-12 09:00:00+00:00,2026-07-12 11:00:00+00:00,244.6,246.4,243.7,246.4,167.26666666666688,2.0,1,TP,2,1.0,0.027004670750518423
BCH-USDT-SWAP,C,2026-07-12 13:00:00+00:00,2026-07-12 17:00:00+00:00,246.2,244.12673999999998,244.2,250.2,-122.03580220000048,-1.0366300000000024,0,SL,4,1.0,0.018421474419030755
BCH-USDT-SWAP,C,2026-07-12 20:00:00+00:00,2026-07-12 21:00:00+00:00,246.6,244.02677,244.1,251.6,-117.63344247999962,-1.029291999999998,0,SL,1,1.0,0.015492224979040316
DOGE-USDT-SWAP,C,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,0.07513,0.074437662,0.07446,0.07647000000000001,-120.06217868656609,-1.0333402985074576,0,SL,8,12.0,0.021620075720896654
BTC-USDT-SWAP,D,2026-05-08 10:00:00+00:00,2026-05-08 11:00:00+00:00,79828.3,80242.50000000001,79621.2,80242.50000000001,153.62507001448705,2.0,1,TP,1,4.0,0.010779353770737167
BTC-USDT-SWAP,D,2026-05-08 12:00:00+00:00,2026-05-08 13:00:00+00:00,80193.2,79707.68052000001,79731.6,81116.39999999998,-131.1480693916803,-1.0518186308492143,0,SL,1,8.0,0.011733462201610754
BTC-USDT-SWAP,D,2026-05-09 03:00:00+00:00,2026-05-09 06:00:00+00:00,80384.0,80155.946,80180.0,80792.0,-170.79998411765072,-1.1179117647059007,0,SL,3,1.0,0.009300204167775663
BTC-USDT-SWAP,D,2026-05-09 17:00:00+00:00,2026-05-10 15:00:00+00:00,80580.0,81375.0,80182.5,81375.0,175.55396226415093,2.0,1,TP,22,3.0,0.004544096168571846
BTC-USDT-SWAP,D,2026-06-13 14:00:00+00:00,2026-06-13 16:00:00+00:00,64069.6,63861.93567,63881.1,64446.6,-161.0544198419094,-1.1016675331564967,0,SL,2,1.0,0.015826685441178778
BTC-USDT-SWAP,D,2026-06-13 20:00:00+00:00,2026-06-14 14:00:00+00:00,64262.6,63922.91737,63942.1,64903.6,-135.96772868080853,-1.0598521996879742,0,SL,18,1.0,0.007342264387874125
BTC-USDT-SWAP,D,2026-07-03 07:00:00+00:00,2026-07-03 13:00:00+00:00,61679.3,62226.3,61405.8,62226.3,172.81778427787935,2.0,1,TP,6,1.0,0.012008090506205106
BTC-USDT-SWAP,D,2026-07-04 17:00:00+00:00,2026-07-04 19:00:00+00:00,62888.8,63336.20000000001,62665.1,63336.20000000001,166.14438980777894,2.0,1,TP,2,8.0,0.014339246797388905
BTC-USDT-SWAP,D,2026-07-05 09:00:00+00:00,2026-07-05 10:00:00+00:00,62887.4,62674.591980000005,62693.4,63275.4,-158.22331710721315,-1.0969485567010142,0,SL,1,18.0,0.013778609113098486
BTC-USDT-SWAP,D,2026-07-10 23:00:00+00:00,2026-07-11 23:00:00+00:00,64085.1,63791.55679,63810.7,64633.9,-141.91414507069567,-1.0697638848396305,0,SL,24,5.0,0.00466691547087628
BTC-USDT-SWAP,D,2026-07-12 13:00:00+00:00,2026-07-12 22:00:00+00:00,63991.7,63777.36105,63796.5,64382.09999999999,-158.88285688012428,-1.098047899590168,0,SL,9,5.0,0.008123639494430783
BTC-USDT-SWAP,D,2026-07-18 13:00:00+00:00,2026-07-18 18:00:00+00:00,64182.4,64579.6,63983.8,64579.6,161.0990936555888,2.0,1,TP,5,6.0,0.008483363288143336
BTC-USDT-SWAP,D,2026-07-18 19:00:00+00:00,2026-07-19 02:00:00+00:00,64476.6,64941.6,64244.1,64941.6,166.60175483870967,2.0,1,TP,7,1.0,0.0197140371316816
ETH-USDT-SWAP,D,2026-05-10 15:00:00+00:00,2026-05-10 16:00:00+00:00,2330.0,2344.7799999999997,2322.61,2344.7799999999997,162.04508795669759,2.0,1,TP,1,11.0,0.008592392729336751
ETH-USDT-SWAP,D,2026-06-21 00:00:00+00:00,2026-06-21 03:00:00+00:00,1739.9,1731.710331,1732.23,1755.2400000000002,-140.708007804433,-1.0677534550195589,0,SL,3,1.0,0.015073694733357795
ETH-USDT-SWAP,D,2026-06-21 20:00:00+00:00,2026-06-21 21:00:00+00:00,1733.3,1720.143802,1720.66,1758.5799999999997,-124.56061931329188,-1.0408384493670915,0,SL,1,20.0,0.010318970873313512
ETH-USDT-SWAP,D,2026-07-04 14:00:00+00:00,2026-07-04 15:00:00+00:00,1763.16,1774.9200000000003,1757.28,1774.9200000000003,163.89714285714354,2.0,1,TP,1,4.0,0.014033831051684318
ETH-USDT-SWAP,D,2026-07-05 19:00:00+00:00,2026-07-05 21:00:00+00:00,1780.55,1771.6083580000002,1772.14,1797.3699999999997,-137.98548174553977,-1.0632154577883388,0,SL,2,1.0,0.015889473918129025
ETH-USDT-SWAP,D,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,1809.76,1797.4606,1798.0,1833.28,-127.57765612244708,-1.0458673469387658,0,SL,8,10.0,0.025641707934468325
ETH-USDT-SWAP,D,2026-07-18 19:00:00+00:00,2026-07-20 00:00:00+00:00,1856.53,1884.45,1842.57,1884.45,183.92128939828083,2.0,1,TP,29,43.0,0.007955618402453811
SOL-USDT-SWAP,D,2026-05-10 05:00:00+00:00,2026-05-10 08:00:00+00:00,93.28,93.92000000000002,92.96,93.92000000000002,164.9000000000008,2.0,1,TP,3,1.0,0.009285606104927483
SOL-USDT-SWAP,D,2026-05-10 10:00:00+00:00,2026-05-10 11:00:00+00:00,94.26,93.321995,93.35,96.08000000000003,-118.52298868131696,-1.0307747252747175,0,SL,1,7.000000000000001,0.015444267839896303
LINK-USDT-SWAP,D,2026-07-04 14:00:00+00:00,2026-07-04 15:00:00+00:00,7.936,7.996,7.906,7.996,168.13600000000025,2.0,1,TP,1,5.0,0.017034347134093956
LINK-USDT-SWAP,D,2026-07-10 23:00:00+00:00,2026-07-11 14:00:00+00:00,7.957,8.061,7.905,8.061,181.51769230769386,2.000000000000017,1,TP,15,3.0,0.017193718005232096
LINK-USDT-SWAP,D,2026-07-18 13:00:00+00:00,2026-07-18 14:00:00+00:00,8.307,8.248524699999999,8.251,8.419000000000002,-126.57841932142956,-1.0442017857142922,0,SL,1,6.0,0.008709443983645771
LINK-USDT-SWAP,D,2026-07-18 20:00:00+00:00,2026-07-19 18:00:00+00:00,8.33,8.2855136,8.288,8.414,-135.5764480000023,-1.0592000000000108,0,SL,22,18.0,0.0063522439526375
AVAX-USDT-SWAP,D,2026-07-03 19:00:00+00:00,2026-07-03 20:00:00+00:00,6.869,6.984999999999999,6.811,6.984999999999999,185.66827586206892,2.0,1,TP,1,14.000000000000002,0.016099496680094475
AVAX-USDT-SWAP,D,2026-07-10 03:00:00+00:00,2026-07-10 14:00:00+00:00,6.785,6.6649999,6.667,7.021000000000001,-110.22898300000008,-1.0169500000000005,0,SL,11,3.0,0.02104707890898066
LTC-USDT-SWAP,D,2026-06-14 21:00:00+00:00,2026-06-14 23:00:00+00:00,44.4,45.15999999999999,44.02,45.15999999999999,185.85894736842087,2.0,1,TP,2,36.0,0.026952274411233983
LTC-USDT-SWAP,D,2026-07-11 07:00:00+00:00,2026-07-11 19:00:00+00:00,44.93,45.330000000000005,44.73,45.330000000000005,172.92200000000037,2.0,1,TP,12,6.0,0.014599907185658382
LTC-USDT-SWAP,D,2026-07-11 20:00:00+00:00,2026-07-11 22:00:00+00:00,45.37,45.066476,45.08,45.949999999999996,-128.03789158620475,-1.0466344827586096,0,SL,2,6.0,0.01694987408831134
BCH-USDT-SWAP,D,2026-06-27 16:00:00+00:00,2026-06-27 17:00:00+00:00,199.4,197.54072,197.6,203.00000000000003,-119.818024,-1.0329333333333337,0,SL,1,8.0,0.01872383537898013
BCH-USDT-SWAP,D,2026-07-11 13:00:00+00:00,2026-07-11 23:00:00+00:00,247.8,245.52632,245.6,252.20000000000005,-120.15253599999949,-1.033490909090907,0,SL,10,7.000000000000001,0.0227880645290841
BCH-USDT-SWAP,D,2026-07-12 20:00:00+00:00,2026-07-12 21:00:00+00:00,246.6,244.02677,244.1,251.6,-117.63344247999962,-1.029291999999998,0,SL,1,1.0,0.015492224979040316
DOGE-USDT-SWAP,D,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,0.07513,0.074437662,0.07446,0.07647000000000001,-120.06217868656609,-1.0333402985074576,0,SL,8,12.0,0.021620075720896654
